Object ID,File Path,Description,BBox,Text,Confidence
5,data/segmented_objects\image_1_5.jpg,car,"[[519.2397140787303, 146.05814151174692], [652.1711202283261, 50.13425343594529], [672.7602859212697, 90.94185848825309], [540.8288797716739, 185.86574656405472]]",Hugphakram,0.9997721802111348
5,data/segmented_objects\image_1_5.jpg,car,"[[957.5116820441493, 327.0170532313361], [1193.5517134651363, 142.68192661471315], [1224.4883179558506, 197.9829467686639], [988.4482865348637, 382.3180733852869]]","shutterstesck""",0.6438570326994413
5,data/segmented_objects\image_1_5.jpg,car,"[[1354.8905996075496, 313.3358994113243], [1404.748314552243, 309.02871413764274], [1406.1094003924504, 331.6641005886757], [1356.251685447757, 335.97128586235726]]",~sdb,0.0994288697838783
5,data/segmented_objects\image_1_5.jpg,car,"[[1267.3358994113244, 333.5038491169865], [1319.5724787771376, 328.45651273371743], [1321.6641005886756, 353.4961508830135], [1269.4275212228624, 358.54348726628257]]",aucs,0.0556609481573104
5,data/segmented_objects\image_1_5.jpg,car,"[[1269.5134117075056, 374.6620705367551], [1306.6805932964485, 368.91574626035583], [1308.4865882924944, 386.3379294632449], [1272.3194067035515, 391.08425373964417]]",Guada [,0.0325451456306891
5,data/segmented_objects\image_1_5.jpg,car,"[[356.27253004752583, 591.0532043231757], [491.2270560936377, 493.1808235222085], [511.72746995247417, 532.9467956768243], [375.7729439063623, 629.8191764777914]]",Hugphakram,0.8654084762281413
5,data/segmented_objects\image_1_5.jpg,car,"[[-25.989949493661165, 605.0703535443719], [125.13011612539617, 493.34826214419473], [154.98994949366116, 548.9296464556281], [2.86988387460383, 660.6517378558053]]",Autterste,0.3526491949171481
5,data/segmented_objects\image_1_5.jpg,car,"[[853.6617806810696, 734.1824104518503], [950.9334836031323, 667.950966294268], [971.3382193189304, 707.8175895481497], [874.0665163968677, 774.049033705732]]",Hugphakr,0.6439651924958989
5,data/segmented_objects\image_1_5.jpg,car,"[[1076.6780682444492, 825.1259548711355], [1191.4729725684979, 733.9222980051288], [1223.3219317555508, 786.8740451288645], [1108.5270274315021, 879.0777019948712]]","strsck""",0.7332951413702559
5,data/segmented_objects\image_1_5.jpg,car,"[[286.1355265538526, 913.0468442954443], [470.8925536901503, 775.6704724987566], [502.8644734461474, 836.9531557045557], [318.1074463098497, 973.3295275012434]]",shutterste,0.7159745707757109
5,data/segmented_objects\image_1_5.jpg,car,"[[959.6530987749529, 919.1308037522599], [1078.568616732112, 826.9779592645608], [1110.346901225047, 881.8691962477401], [991.4313832678879, 974.0220407354392]]",shuttec,0.6712763817889785
5,data/segmented_objects\image_1_5.jpg,car,"[[428.3516732326157, 1106.230856314155], [524.9460783802164, 1033.7730867447774], [553.6483267673842, 1082.769143685845], [457.05392161978364, 1154.2269132552226]]","trsck""",0.9305082067087452
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[0.0, 15.0], [33.0, 15.0], [33.0, 75.0], [0.0, 75.0]]",{,0.0348917360018399
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[242.0, 104.0], [270.0, 104.0], [270.0, 134.0], [242.0, 134.0]]",9,0.0711856995142312
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[1248.0, 102.0], [1274.0, 102.0], [1274.0, 134.0], [1248.0, 134.0]]",5,0.1045645974227795
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[989.0, 131.0], [1045.0, 131.0], [1045.0, 145.0], [989.0, 145.0]]",WdM12,0.0039718806560086
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[983.0, 130.0], [1127.0, 130.0], [1127.0, 168.0], [983.0, 168.0]]",Kuss;du,0.092085070004481
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[1355.0, 223.0], [1383.0, 223.0], [1383.0, 237.0], [1355.0, 237.0]]",Fa,0.0011996166093573
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[1416.0, 252.0], [1440.0, 252.0], [1440.0, 280.0], [1416.0, 280.0]]",0,0.6477575888950469
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[110.0, 350.0], [176.0, 350.0], [176.0, 380.0], [110.0, 380.0]]",Guun,0.2729681730270386
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[1324.0, 344.0], [1402.0, 344.0], [1402.0, 394.0], [1324.0, 394.0]]",Vdd,0.1146690412192941
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[1271.0, 391.0], [1321.0, 391.0], [1321.0, 405.0], [1271.0, 405.0]]",Cdv,0.0322451771190488
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[1349.0, 385.0], [1397.0, 385.0], [1397.0, 401.0], [1349.0, 401.0]]",Wb,0.0509059817107518
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[1323.0, 607.0], [1363.0, 607.0], [1363.0, 643.0], [1323.0, 643.0]]",K,0.3562854665682522
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[0.0, 905.0], [35.0, 905.0], [35.0, 961.0], [0.0, 961.0]]",X,0.7883051172538593
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[242.0, 992.0], [268.0, 992.0], [268.0, 1022.0], [242.0, 1022.0]]",0,0.0554695535380498
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[1285.0, 1153.0], [1449.0, 1153.0], [1449.0, 1173.0], [1285.0, 1173.0]]",IMAGE ID: 1215385771,0.6273461161076918
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[45.0, 1147.0], [359.0, 1147.0], [359.0, 1207.0], [45.0, 1207.0]]","shutterstesck""",0.7393701513345473
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[1305.0, 1181.0], [1451.0, 1181.0], [1451.0, 1197.0], [1305.0, 1197.0]]",wwvwshulterstockcom,0.5604497965374314
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[286.9904649372536, 26.679976368232488], [379.15383511751736, -37.24926588100667], [412.0095350627464, 18.320023631767512], [318.84616488248264, 82.24926588100666]]",shul,0.5163193345069885
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[1287.9904649372536, 27.679976368232488], [1385.3086618802047, -37.16869164105971], [1418.0095350627464, 19.320023631767512], [1319.6913381197953, 85.16869164105971]]",shul,0.7743600606918335
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[519.2397140787303, 146.05814151174692], [652.1711202283261, 50.13425343594529], [672.7602859212697, 90.94185848825309], [540.8288797716739, 185.86574656405472]]",Hugphakram,0.9997721802111348
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[957.5116820441493, 327.0170532313361], [1193.5517134651363, 142.68192661471315], [1224.4883179558506, 197.9829467686639], [988.4482865348637, 382.3180733852869]]","shutterstesck""",0.6438570326994413
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[1354.8905996075496, 313.3358994113243], [1404.748314552243, 309.02871413764274], [1406.1094003924504, 331.6641005886757], [1356.251685447757, 335.97128586235726]]",~sdb,0.0994288697838783
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[1267.3358994113244, 333.5038491169865], [1319.5724787771376, 328.45651273371743], [1321.6641005886756, 353.4961508830135], [1269.4275212228624, 358.54348726628257]]",aucs,0.0556609481573104
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[1269.5134117075056, 374.6620705367551], [1306.6805932964485, 368.91574626035583], [1308.4865882924944, 386.3379294632449], [1272.3194067035515, 391.08425373964417]]",Guada [,0.0325451456306891
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[356.27253004752583, 591.0532043231757], [491.2270560936377, 493.1808235222085], [511.72746995247417, 532.9467956768243], [375.7729439063623, 629.8191764777914]]",Hugphakram,0.8654084762281413
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[-25.989949493661165, 605.0703535443719], [125.13011612539617, 493.34826214419473], [154.98994949366116, 548.9296464556281], [2.86988387460383, 660.6517378558053]]",Autterste,0.3526491949171481
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[853.6617806810696, 734.1824104518503], [950.9334836031323, 667.950966294268], [971.3382193189304, 707.8175895481497], [874.0665163968677, 774.049033705732]]",Hugphakr,0.6439651924958989
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[1076.6780682444492, 825.1259548711355], [1191.4729725684979, 733.9222980051288], [1223.3219317555508, 786.8740451288645], [1108.5270274315021, 879.0777019948712]]","strsck""",0.7332951413702559
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[286.1355265538526, 913.0468442954443], [470.8925536901503, 775.6704724987566], [502.8644734461474, 836.9531557045557], [318.1074463098497, 973.3295275012434]]",shutterste,0.7159745707757109
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[959.6530987749529, 919.1308037522599], [1078.568616732112, 826.9779592645608], [1110.346901225047, 881.8691962477401], [991.4313832678879, 974.0220407354392]]",shuttec,0.6712763817889785
6,data/segmented_objects\image_1_6.jpg,sports ball,"[[428.3516732326157, 1106.230856314155], [524.9460783802164, 1033.7730867447774], [553.6483267673842, 1082.769143685845], [457.05392161978364, 1154.2269132552226]]","trsck""",0.9305082067087452
7,data/segmented_objects\image_1_7.jpg,oven,"[[0.0, 15.0], [33.0, 15.0], [33.0, 75.0], [0.0, 75.0]]",{,0.0348917360018399
7,data/segmented_objects\image_1_7.jpg,oven,"[[242.0, 104.0], [270.0, 104.0], [270.0, 134.0], [242.0, 134.0]]",9,0.0711856995142312
7,data/segmented_objects\image_1_7.jpg,oven,"[[1248.0, 102.0], [1274.0, 102.0], [1274.0, 134.0], [1248.0, 134.0]]",5,0.1045645974227795
7,data/segmented_objects\image_1_7.jpg,oven,"[[989.0, 131.0], [1045.0, 131.0], [1045.0, 145.0], [989.0, 145.0]]",WdM12,0.0039718806560086
7,data/segmented_objects\image_1_7.jpg,oven,"[[983.0, 130.0], [1127.0, 130.0], [1127.0, 168.0], [983.0, 168.0]]",Kuss;du,0.092085070004481
7,data/segmented_objects\image_1_7.jpg,oven,"[[1355.0, 223.0], [1383.0, 223.0], [1383.0, 237.0], [1355.0, 237.0]]",Fa,0.0011996166093573
7,data/segmented_objects\image_1_7.jpg,oven,"[[1416.0, 252.0], [1440.0, 252.0], [1440.0, 280.0], [1416.0, 280.0]]",0,0.6477575888950469
7,data/segmented_objects\image_1_7.jpg,oven,"[[110.0, 350.0], [176.0, 350.0], [176.0, 380.0], [110.0, 380.0]]",Guun,0.2729681730270386
7,data/segmented_objects\image_1_7.jpg,oven,"[[1324.0, 344.0], [1402.0, 344.0], [1402.0, 394.0], [1324.0, 394.0]]",Vdd,0.1146690412192941
7,data/segmented_objects\image_1_7.jpg,oven,"[[1271.0, 391.0], [1321.0, 391.0], [1321.0, 405.0], [1271.0, 405.0]]",Cdv,0.0322451771190488
7,data/segmented_objects\image_1_7.jpg,oven,"[[1349.0, 385.0], [1397.0, 385.0], [1397.0, 401.0], [1349.0, 401.0]]",Wb,0.0509059817107518
7,data/segmented_objects\image_1_7.jpg,oven,"[[1323.0, 607.0], [1363.0, 607.0], [1363.0, 643.0], [1323.0, 643.0]]",K,0.3562854665682522
7,data/segmented_objects\image_1_7.jpg,oven,"[[0.0, 905.0], [35.0, 905.0], [35.0, 961.0], [0.0, 961.0]]",X,0.7883051172538593
7,data/segmented_objects\image_1_7.jpg,oven,"[[242.0, 992.0], [268.0, 992.0], [268.0, 1022.0], [242.0, 1022.0]]",0,0.0554695535380498
7,data/segmented_objects\image_1_7.jpg,oven,"[[1285.0, 1153.0], [1449.0, 1153.0], [1449.0, 1173.0], [1285.0, 1173.0]]",IMAGE ID: 1215385771,0.6273461161076918
7,data/segmented_objects\image_1_7.jpg,oven,"[[45.0, 1147.0], [359.0, 1147.0], [359.0, 1207.0], [45.0, 1207.0]]","shutterstesck""",0.7393701513345473
7,data/segmented_objects\image_1_7.jpg,oven,"[[1305.0, 1181.0], [1451.0, 1181.0], [1451.0, 1197.0], [1305.0, 1197.0]]",wwvwshulterstockcom,0.5604497965374314
7,data/segmented_objects\image_1_7.jpg,oven,"[[286.9904649372536, 26.679976368232488], [379.15383511751736, -37.24926588100667], [412.0095350627464, 18.320023631767512], [318.84616488248264, 82.24926588100666]]",shul,0.5163193345069885
7,data/segmented_objects\image_1_7.jpg,oven,"[[1287.9904649372536, 27.679976368232488], [1385.3086618802047, -37.16869164105971], [1418.0095350627464, 19.320023631767512], [1319.6913381197953, 85.16869164105971]]",shul,0.7743600606918335
7,data/segmented_objects\image_1_7.jpg,oven,"[[519.2397140787303, 146.05814151174692], [652.1711202283261, 50.13425343594529], [672.7602859212697, 90.94185848825309], [540.8288797716739, 185.86574656405472]]",Hugphakram,0.9997721802111348
7,data/segmented_objects\image_1_7.jpg,oven,"[[957.5116820441493, 327.0170532313361], [1193.5517134651363, 142.68192661471315], [1224.4883179558506, 197.9829467686639], [988.4482865348637, 382.3180733852869]]","shutterstesck""",0.6438570326994413
7,data/segmented_objects\image_1_7.jpg,oven,"[[1354.8905996075496, 313.3358994113243], [1404.748314552243, 309.02871413764274], [1406.1094003924504, 331.6641005886757], [1356.251685447757, 335.97128586235726]]",~sdb,0.0994288697838783
7,data/segmented_objects\image_1_7.jpg,oven,"[[1267.3358994113244, 333.5038491169865], [1319.5724787771376, 328.45651273371743], [1321.6641005886756, 353.4961508830135], [1269.4275212228624, 358.54348726628257]]",aucs,0.0556609481573104
7,data/segmented_objects\image_1_7.jpg,oven,"[[1269.5134117075056, 374.6620705367551], [1306.6805932964485, 368.91574626035583], [1308.4865882924944, 386.3379294632449], [1272.3194067035515, 391.08425373964417]]",Guada [,0.0325451456306891
7,data/segmented_objects\image_1_7.jpg,oven,"[[356.27253004752583, 591.0532043231757], [491.2270560936377, 493.1808235222085], [511.72746995247417, 532.9467956768243], [375.7729439063623, 629.8191764777914]]",Hugphakram,0.8654084762281413
7,data/segmented_objects\image_1_7.jpg,oven,"[[-25.989949493661165, 605.0703535443719], [125.13011612539617, 493.34826214419473], [154.98994949366116, 548.9296464556281], [2.86988387460383, 660.6517378558053]]",Autterste,0.3526491949171481
7,data/segmented_objects\image_1_7.jpg,oven,"[[853.6617806810696, 734.1824104518503], [950.9334836031323, 667.950966294268], [971.3382193189304, 707.8175895481497], [874.0665163968677, 774.049033705732]]",Hugphakr,0.6439651924958989
7,data/segmented_objects\image_1_7.jpg,oven,"[[1076.6780682444492, 825.1259548711355], [1191.4729725684979, 733.9222980051288], [1223.3219317555508, 786.8740451288645], [1108.5270274315021, 879.0777019948712]]","strsck""",0.7332951413702559
7,data/segmented_objects\image_1_7.jpg,oven,"[[286.1355265538526, 913.0468442954443], [470.8925536901503, 775.6704724987566], [502.8644734461474, 836.9531557045557], [318.1074463098497, 973.3295275012434]]",shutterste,0.7159745707757109
7,data/segmented_objects\image_1_7.jpg,oven,"[[959.6530987749529, 919.1308037522599], [1078.568616732112, 826.9779592645608], [1110.346901225047, 881.8691962477401], [991.4313832678879, 974.0220407354392]]",shuttec,0.6712763817889785
7,data/segmented_objects\image_1_7.jpg,oven,"[[428.3516732326157, 1106.230856314155], [524.9460783802164, 1033.7730867447774], [553.6483267673842, 1082.769143685845], [457.05392161978364, 1154.2269132552226]]","trsck""",0.9305082067087452
8,data/segmented_objects\image_1_8.jpg,car,"[[0.0, 15.0], [33.0, 15.0], [33.0, 75.0], [0.0, 75.0]]",{,0.0348917360018399
8,data/segmented_objects\image_1_8.jpg,car,"[[242.0, 104.0], [270.0, 104.0], [270.0, 134.0], [242.0, 134.0]]",9,0.0711856995142312
8,data/segmented_objects\image_1_8.jpg,car,"[[1248.0, 102.0], [1274.0, 102.0], [1274.0, 134.0], [1248.0, 134.0]]",5,0.1045645974227795
8,data/segmented_objects\image_1_8.jpg,car,"[[989.0, 131.0], [1045.0, 131.0], [1045.0, 145.0], [989.0, 145.0]]",WdM12,0.0039718806560086
8,data/segmented_objects\image_1_8.jpg,car,"[[983.0, 130.0], [1127.0, 130.0], [1127.0, 168.0], [983.0, 168.0]]",Kuss;du,0.092085070004481
8,data/segmented_objects\image_1_8.jpg,car,"[[1355.0, 223.0], [1383.0, 223.0], [1383.0, 237.0], [1355.0, 237.0]]",Fa,0.0011996166093573
8,data/segmented_objects\image_1_8.jpg,car,"[[1416.0, 252.0], [1440.0, 252.0], [1440.0, 280.0], [1416.0, 280.0]]",0,0.6477575888950469
8,data/segmented_objects\image_1_8.jpg,car,"[[110.0, 350.0], [176.0, 350.0], [176.0, 380.0], [110.0, 380.0]]",Guun,0.2729681730270386
8,data/segmented_objects\image_1_8.jpg,car,"[[1324.0, 344.0], [1402.0, 344.0], [1402.0, 394.0], [1324.0, 394.0]]",Vdd,0.1146690412192941
8,data/segmented_objects\image_1_8.jpg,car,"[[1271.0, 391.0], [1321.0, 391.0], [1321.0, 405.0], [1271.0, 405.0]]",Cdv,0.0322451771190488
8,data/segmented_objects\image_1_8.jpg,car,"[[1349.0, 385.0], [1397.0, 385.0], [1397.0, 401.0], [1349.0, 401.0]]",Wb,0.0509059817107518
8,data/segmented_objects\image_1_8.jpg,car,"[[1323.0, 607.0], [1363.0, 607.0], [1363.0, 643.0], [1323.0, 643.0]]",K,0.3562854665682522
8,data/segmented_objects\image_1_8.jpg,car,"[[0.0, 905.0], [35.0, 905.0], [35.0, 961.0], [0.0, 961.0]]",X,0.7883051172538593
8,data/segmented_objects\image_1_8.jpg,car,"[[242.0, 992.0], [268.0, 992.0], [268.0, 1022.0], [242.0, 1022.0]]",0,0.0554695535380498
8,data/segmented_objects\image_1_8.jpg,car,"[[1285.0, 1153.0], [1449.0, 1153.0], [1449.0, 1173.0], [1285.0, 1173.0]]",IMAGE ID: 1215385771,0.6273461161076918
8,data/segmented_objects\image_1_8.jpg,car,"[[45.0, 1147.0], [359.0, 1147.0], [359.0, 1207.0], [45.0, 1207.0]]","shutterstesck""",0.7393701513345473
8,data/segmented_objects\image_1_8.jpg,car,"[[1305.0, 1181.0], [1451.0, 1181.0], [1451.0, 1197.0], [1305.0, 1197.0]]",wwvwshulterstockcom,0.5604497965374314
8,data/segmented_objects\image_1_8.jpg,car,"[[286.9904649372536, 26.679976368232488], [379.15383511751736, -37.24926588100667], [412.0095350627464, 18.320023631767512], [318.84616488248264, 82.24926588100666]]",shul,0.5163193345069885
8,data/segmented_objects\image_1_8.jpg,car,"[[1287.9904649372536, 27.679976368232488], [1385.3086618802047, -37.16869164105971], [1418.0095350627464, 19.320023631767512], [1319.6913381197953, 85.16869164105971]]",shul,0.7743600606918335
8,data/segmented_objects\image_1_8.jpg,car,"[[519.2397140787303, 146.05814151174692], [652.1711202283261, 50.13425343594529], [672.7602859212697, 90.94185848825309], [540.8288797716739, 185.86574656405472]]",Hugphakram,0.9997721802111348
8,data/segmented_objects\image_1_8.jpg,car,"[[957.5116820441493, 327.0170532313361], [1193.5517134651363, 142.68192661471315], [1224.4883179558506, 197.9829467686639], [988.4482865348637, 382.3180733852869]]","shutterstesck""",0.6438570326994413
8,data/segmented_objects\image_1_8.jpg,car,"[[1354.8905996075496, 313.3358994113243], [1404.748314552243, 309.02871413764274], [1406.1094003924504, 331.6641005886757], [1356.251685447757, 335.97128586235726]]",~sdb,0.0994288697838783
8,data/segmented_objects\image_1_8.jpg,car,"[[1267.3358994113244, 333.5038491169865], [1319.5724787771376, 328.45651273371743], [1321.6641005886756, 353.4961508830135], [1269.4275212228624, 358.54348726628257]]",aucs,0.0556609481573104
8,data/segmented_objects\image_1_8.jpg,car,"[[1269.5134117075056, 374.6620705367551], [1306.6805932964485, 368.91574626035583], [1308.4865882924944, 386.3379294632449], [1272.3194067035515, 391.08425373964417]]",Guada [,0.0325451456306891
8,data/segmented_objects\image_1_8.jpg,car,"[[356.27253004752583, 591.0532043231757], [491.2270560936377, 493.1808235222085], [511.72746995247417, 532.9467956768243], [375.7729439063623, 629.8191764777914]]",Hugphakram,0.8654084762281413
8,data/segmented_objects\image_1_8.jpg,car,"[[-25.989949493661165, 605.0703535443719], [125.13011612539617, 493.34826214419473], [154.98994949366116, 548.9296464556281], [2.86988387460383, 660.6517378558053]]",Autterste,0.3526491949171481
8,data/segmented_objects\image_1_8.jpg,car,"[[853.6617806810696, 734.1824104518503], [950.9334836031323, 667.950966294268], [971.3382193189304, 707.8175895481497], [874.0665163968677, 774.049033705732]]",Hugphakr,0.6439651924958989
8,data/segmented_objects\image_1_8.jpg,car,"[[1076.6780682444492, 825.1259548711355], [1191.4729725684979, 733.9222980051288], [1223.3219317555508, 786.8740451288645], [1108.5270274315021, 879.0777019948712]]","strsck""",0.7332951413702559
